id	baseMean	baseMeanCtrl	baseMeanCr	foldChange	log2FoldChange	pval	padj	Pr-118	Pr-119	Pr-120	geneid	symbol	name
625286	13.83521092	9.785591132	21.9344505	2.241504903	1.164467655	0.200046786	0.775152283	0.052127901	0.121045198	0.201864066	625286	Fam23a	"family with sequence similarity 23, member A"
625321	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625321	Trim30e-ps1	"tripartite motif-containing 30E, pseudogene 1"
625342	176.1661051	181.9949683	164.5083788	0.903917181	-0.145737499	0.955665977	1	4.548113349	2.321117928	2.90097133	625342	Gm13315	lactate dehydrogenase A pseudogene
625347	55.11426209	56.62423317	52.09431994	0.920000449	-0.12029353	0.871064062	1	2.388422624	1.845801216	1.838332451	625347	Gm6578	mitochondrial ribosomal protein L32 pseudogene
625353	1.338710034	1.094129614	1.827870875	1.670616398	0.740380504	0.851392559	1	0	0	0.01241499	625353	Vmn2r35	"vomeronasal 2, receptor 35"
625360	2.083110043	2.667697346	0.913935438	0.342593375	-1.545430841	0.858426643	1	0.028769442	0.04111075	0	625360	BC147527	cDNA sequence BC147527
625424	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625424	Gm6583	predicted gene 6583
625464	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625464	Gm6588	predicted gene 6588
625480	1.64335518	1.094129614	2.741806313	2.505924597	1.325343005	0.658522738	1	0	0	0.126647586	625480	Gm6592	predicted gene 6592
625530	10.91580079	11.34705627	10.05328981	0.885982194	-0.17465039	1	1	0.303475645	0.108414609	0.170319168	625530	Dub3	deubiquitinating enzyme 3
625580	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.01326334	0	625580	Vmn2r48	"vomeronasal 2, receptor 48"
625585	1.948000326	1.094129614	3.65574175	3.341232797	1.740380504	0.508873835	1	0	0	0.049982091	625585	Gm6602	predicted gene 6602
625599	1.85365355	2.323512606	0.913935438	0.393342147	-1.346143313	0.990359774	1	0.106646456	0	0	625599	Gml	GPI anchored molecule like protein
625603	5.200284975	6.429524306	2.741806313	0.426439995	-1.229585343	0.593364461	1	0.345441781	0.370220178	0.116323055	625603	Gm6607	40S ribosomal protein S20 pseudogene
625605	1.977960858	2.05300585	1.827870875	0.890338854	-0.16757358	1	1	0	0.026619974	0.01254598	625605	Vmn2r49	"vomeronasal 2, receptor 49"
625638	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625638	Fam43b	"family with sequence similarity 43, member B"
625650	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625650	Gm10057	predicted gene 10057
625713	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625713	Gm15140	predicted gene 15140
625716	8.641263176	9.306153014	7.3114835	0.785661217	-0.34802075	0.85319067	1	0.097636387	0.209279609	0.115072269	625716	Gm6614	predicted gene 6614
625785	635.5058695	538.7890833	828.9394418	1.538523083	0.62154609	0.000182014	0.004813284	7.607460932	7.791217849	11.23928818	625785	Gm6623	akirin 1 pseudogene
625823	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625823	Vmn1r1	vomeronasal 1 receptor 1
625850	4.945045807	3.76182696	7.3114835	1.943599102	0.958730671	0.535141287	1	0.058029173	0.062191582	0.136784018	625850	Gm11166	predicted gene 11166
625853	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625853	Olfr1077-ps1	"olfactory receptor 1077, pseudogene 1"
625901	8.55800613	9.638235164	6.397548063	0.663767583	-0.591249921	0.813666752	1	0.264251474	0.094402041	0.106779922	625901	Gm6634	predicted gene 6634
625963	5.200284975	6.429524306	2.741806313	0.426439995	-1.229585343	0.593364461	1	0.060824199	0.065187094	0.020481763	625963	Gm6639	predicted gene 6639
625995	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	625995	Gm6642	ubiquitin-like 5 pseudogene
626009	8235.319724	7673.630146	9358.69888	1.219592123	0.286398737	0.015792148	0.14204426	209.124629	211.5917852	243.1396195	626009	Gm6644	predicted gene 6644
626049	4.245586596	3.626573582	5.483612625	1.51206435	0.596519538	0.767133875	1	0.087469662	0.249983533	0.294542781	626049	LOC626049	hypothetical protein LOC626049
626055	1291.962092	1263.001817	1349.882641	1.068789152	0.09597727	0.536245618	1	30.04472637	30.42745595	30.63168767	626055	Gm15645	predicted gene 15645
626058	117.7989965	101.2988212	150.7993472	1.488658461	0.574012798	0.064000148	0.381548932	1.315293716	1.313253608	1.862485588	626058	E330020D12Rik	Riken cDNA E330020D12 gene
626082	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626082	LOC626082	hypothetical protein LOC626082
626175	12510.93933	12224.91611	13082.98579	1.070190231	0.097867264	0.407722941	1	739.1284256	710.1509052	734.1107116	626175	Gm6654	predicted pseudogene 6654
626275	21.55864812	17.71500519	29.245934	1.650913093	0.723264176	0.299105964	0.967778562	0.262149981	0.259342054	0.421006793	626275	A930012L18Rik	RIKEN cDNA A930012L18 gene
626299	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626299	Vmn1r194	vomeronasal 1 receptor 194
626305	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626305	Gm6662	predicted gene 6662
626316	45.42870626	38.8971254	58.491868	1.503758116	0.588572524	0.37494556	1	0.70673511	0.300567035	0.71395174	626316	Gm13051	predicted gene 13051
626359	10.55094725	12.17067913	7.3114835	0.600745728	-0.73517361	0.621997954	1	0.229488238	0.134154183	0.098352797	626359	Wdr93	WD repeat domain 93
626391	234.2732476	218.4322653	265.9552123	1.21756377	0.283997335	0.199433974	0.774457764	3.103621269	2.475616294	3.207198524	626391	Zfp951	zinc finger protein 951
626397	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626397	Vmn1r12	vomeronasal 1 receptor 12
626410	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.018642724	0	626410	LOC626410	hypothetical protein LOC626410
626415	3.486206321	1.573567732	7.3114835	4.646437107	2.21612488	0.239209598	0.861123071	0	0.013155758	0.086804226	626415	4930467E23Rik	RIKEN cDNA 4930467E23 gene
626419	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626419	Gm11981	predicted gene 11981
626534	48424.50631	48756.99738	47759.52416	0.979541947	-0.02982082	0.749846405	1	1341.637748	1350.084653	1249.208791	626534	Gm6682	predicted gene 6682
626578	224.1031442	224.1976253	223.9141822	0.998735745	-0.001825089	1	1	2.459216492	2.239790104	2.220425116	626578	Gbp10	guanylate-binding protein 10
626596	91.64445476	102.7371355	69.45909325	0.676085555	-0.564722272	0.121937615	0.574241667	0.927728377	0.951783612	0.600770269	626596	Rgs22	regulator of G-protein signalling 22
626615	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626615	Apol11a	apolipoprotein L 11a
626682	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626682	Gm6696	predicted gene 6696
626693	1.338710034	1.094129614	1.827870875	1.670616398	0.740380504	0.851392559	1	0	0	0.0207666	626693	LOC626693	hypothetical protein LOC626693
626708	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626708	Defa26	"defensin, alpha, 26"
626802	742.8252164	796.64526	635.1851291	0.797324934	-0.32676031	0.236359849	0.856383166	6.866042095	7.769466449	5.542533142	626802	Gm14322	predicted gene 14322
626828	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626828	Vmn1r31	vomeronasal 1 receptor 31
626832	2605.143473	2720.056109	2375.318202	0.873260737	-0.195515619	0.255153253	0.893081117	12.96227424	13.62230424	11.00966392	626832	Gm6710	predicted gene 6710
626834	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.032972175	0	626834	Klk13	kallikrein related-peptidase 13
626848	769.5848633	786.0613137	736.6319626	0.93711769	-0.093697851	0.520821119	1	6.704777193	6.930216259	6.058287938	626848	Etohi1	ethanol induced 1
626870	11.924083	10.11767328	15.53690244	1.535620098	0.618821347	0.475275959	1	0.198629024	0.085150641	0.214034421	626870	Gm11992	predicted gene 11992
626877	189.7388849	201.8971703	165.4223142	0.819339439	-0.287466834	0.287649543	0.951001065	2.328834706	2.064865456	1.700685512	626877	Gm14405	predicted gene 14405
626904	66.2101134	70.98317153	56.66399713	0.798273674	-0.325044661	0.500529325	1	1.919022906	1.414643237	1.251383356	626904	LOC626904	hypothetical protein LOC626904
626942	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626942	Vmn2r90	"vomeronasal 2, receptor 90"
626943	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626943	Pramef17	XPRAME family member 17
626995	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	626995	Gm13128	predicted gene 13128
627009	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627009	Gm13125	predicted gene 13125
627049	504.1438872	446.3917175	619.6482266	1.388126621	0.473139173	0.006250223	0.072656124	4.589630858	3.917585333	5.580281247	627049	Zfp800	zinc finger protein 800
627081	3.57637524	1.70882111	7.3114835	4.278671101	2.097162784	0.234553388	0.853675003	0.042037889	0	0.198180019	627081	Xlr5b	X-linked lymphocyte-regulated 5B
627085	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627085	Gm13124	predicted gene 13124
627110	3.316670893	3.147135464	3.65574175	1.161609277	0.21612488	0.967544576	1	0.06771444	0.145143138	0.136811775	627110	Tubb2a-ps2	"tubulin, beta 2a, pseudogene 2"
627111	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.013186317	0	627111	Vmn2r92	"vomeronasal 2, receptor 92"
627132	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627132	Vmn2r93	"vomeronasal 2, receptor 93"
627191	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627191	Tmem90a	transmembrane protein 90a
627214	1.658335446	1.573567732	1.827870875	1.161609277	0.21612488	1	1	0	0.007345322	0.006923693	627214	Fam196a	"family with sequence similarity 196, member A"
627264	24.14114677	26.61539807	19.19264419	0.721110544	-0.471707657	0.55404269	1	0.36482882	0.590841183	0.327603706	627264	Gm14347	predicted gene 14347
627280	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627280	Vmn1r90	vomeronasal 1 receptor 90
627302	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627302	Gm14092	predicted gene 14092
627367	4.636222803	5.12646333	3.65574175	0.71311185	-0.487799717	1	1	0.092171241	0.026342039	0.037244969	627367	Vmn2r97	"vomeronasal 2, receptor 97"
627470	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627470	Gm6760	predicted gene 6760
627479	1.443859219	1.70882111	0.913935438	0.534833888	-0.902837216	1	1	0.018716516	0	0	627479	Vmn2r8	"vomeronasal 2, receptor 8"
627537	2.083110043	2.667697346	0.913935438	0.342593375	-1.545430841	0.858426643	1	0.018672529	0.026682535	0	627537	Vmn2r100	"vomeronasal 2, receptor 100"
627569	5.790417143	7.314722558	2.741806313	0.374833945	-1.415676486	0.520179383	1	0.133692613	0.054583744	0.025725291	627569	Vmn2r12	"vomeronasal 2, receptor 12"
627576	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627576	Vmn2r101	"vomeronasal 2, receptor 101"
627585	451.5925319	421.0299076	512.7177804	1.217770451	0.284242212	0.116073627	0.555714288	13.8425315	12.28449415	15.04509738	627585	Gm13034	predicted gene 13034
627607	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627607	Gm6772	predicted gene 6772
627626	1.977960858	2.05300585	1.827870875	0.890338854	-0.16757358	1	1	0	0.009886867	0.004659675	627626	3110082D06Rik	RIKEN cDNA 3110082D06 gene
627636	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627636	Vmn2r103	"vomeronasal 2, receptor 103"
627743	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627743	Vmn2r105	"vomeronasal 2, receptor 105"
627782	18.01223342	16.96506031	20.10657963	1.185175841	0.245101123	0.789398663	1	0.360646922	0.445079004	0.463692178	627782	Gm6787	"proteasome (prosome, macropain) subunit, beta type 7 pseudogene"
627800	14.5368295	17.23556707	9.139354375	0.53026131	-0.915224607	0.382450685	1	0.386360696	0.360987755	0.18014119	627800	LOC627800	hypothetical protein LOC627800
627805	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627805	Vmn2r108	"vomeronasal 2, receptor 108"
627814	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627814	Vmn2r109	"vomeronasal 2, receptor 109"
627821	1.338710034	1.094129614	1.827870875	1.670616398	0.740380504	0.851392559	1	0	0	0.033866206	627821	Gm6792	predicted gene 6792
627828	31563.79591	34491.64891	25708.08992	0.745342445	-0.424024676	0.000196193	0.005101683	912.1894897	844.9653459	619.3786209	627828	Gm6793	heterogeneous nuclear ribonucleoprotein A3 pseudogene
627860	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627860	Cyp2d37-ps	"cytochrome P450, family 2, subfamily d, polypeptide 37, pseudogene"
627872	58.79463723	69.9132471	36.5574175	0.522896862	-0.935401683	0.039707213	0.273171136	0.186457494	0.227586459	0.10202912	627872	Dnahc7a	"dynein, axonemal, heavy chain 7A"
627914	9641.726226	10166.17885	8592.820984	0.845236063	-0.242573772	0.166354876	0.695809255	13.4864643	14.16800588	11.08493605	627914	Gm14430	predicted gene 14430
627927	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627927	Gm6812	predicted gene 6812
627984	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	627984	Nlrp1c-ps	"NLR family, pyrin domain containing 1C, pseudogene"
628053	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628053	Gm14725	predicted gene 14725
628100	6.618361519	5.81483281	8.225418938	1.414558115	0.500351449	0.734556107	1	0.083584394	0.119439824	0.150111809	628100	Fbxo39	F-box protein 39
628185	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628185	Vmn2r112	"vomeronasal 2, receptor 112"
628308	1091.758538	1047.692482	1179.89065	1.126180315	0.171437839	0.267936915	0.917689319	8.187059099	8.442036108	8.879858592	628308	Gm14420	predicted gene 14420
628324	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628324	S100a2	S100 calcium binding protein A2
628416	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628416	Gm6878	predicted gene 6878
628422	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628422	Vmn2r58	"vomeronasal 2, receptor 58"
628431	2234.129737	2346.779559	2008.830092	0.855994371	-0.224326786	0.092394939	0.48323587	63.9456425	56.58663193	48.74571075	628431	Hmgb1-rs17	"high mobility group box 1, related sequence 17"
628444	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628444	Vmn2r59	"vomeronasal 2, receptor 59"
628456	290.8989319	310.6822751	251.3322453	0.808968729	-0.305844159	0.151793645	0.660182334	17.71504791	18.84993457	14.0300075	628456	Gm6880	predicted gene 6880
628490	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628490	Vmn2r-ps60	"vomeronasal 2, receptor, pseudogene 60"
628518	136.0576796	145.1376837	117.8976714	0.81231606	-0.299886927	0.328889492	1	7.064640556	6.715488699	5.295697016	628518	Gm6890	predicted gene 6890
628580	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628580	Vmn1r68	vomeronasal 1 receptor 68
628664	2.083110043	2.667697346	0.913935438	0.342593375	-1.545430841	0.858426643	1	0.011237851	0.016058584	0	628664	Gm6902	predicted gene 6902
628693	24.18219704	26.67697346	19.19264419	0.719446088	-0.475041513	0.53710736	1	1.008628453	1.099941465	0.715037041	628693	Gm6904	predicted gene 6904
628705	125.095066	122.2962152	130.6927676	1.0686575	0.095799549	0.773544042	1	2.848265255	2.806222383	2.867253565	628705	Gm6907	predicted gene 6907
628709	8.178172332	9.982419904	4.569677188	0.457772487	-1.127297338	0.497149449	1	0.223457652	0.124178018	0.066885757	628709	Gm10324	predicted gene 10324
628779	2.782569254	2.802950724	2.741806313	0.978185699	-0.031819723	1	1	0.033139358	0.01183881	0.022318501	628779	Hs3st4	heparan sulfate (glucosamine) 3-O-sulfotransferase 4
628813	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628813	Gm11437	predicted gene 11437
628870	35.94063514	39.74495344	28.33199856	0.712845182	-0.488339313	0.403207549	1	0.184294971	0.224337313	0.137908776	628870	Otogl	otogelin-like
628893	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628893	Gm6927	predicted pseudogene 6927
628900	5.779614734	5.47064807	6.397548063	1.169431479	0.225807331	0.890483847	1	0.086951146	0.062125411	0.087839024	628900	Serpina3i	"serine (or cysteine) peptidase inhibitor, clade A, member 3I"
628923	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628923	Gm14744	predicted gene 14744
628946	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	628946	Vmn1r77	vomeronasal 1 receptor 77
628951	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.023785095	0	628951	Gm6936	predicted gene 6936
629016	86.54139702	78.1747433	103.2747044	1.321075069	0.401712449	0.255477393	0.893120236	0.647117183	0.587119266	0.774785235	629016	Zfp953	zinc finger protein 953
629024	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629024	Gm6938	predicted gene 6938
629059	3.591355506	2.188259228	6.397548063	2.923578697	1.547735426	0.387188023	1	0.013402015	0.009575557	0.054155462	629059	Fam124a	"family with sequence similarity 124, member A"
629079	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.014555665	0	629079	Vmn2r56	"vomeronasal 2, receptor 56"
629114	2.677420069	2.188259228	3.65574175	1.670616398	0.740380504	0.747879612	1	0.076395779	0.054583744	0.154351746	629114	Defb23	defensin beta 23
629141	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629141	Gm9999	predicted gene 9999
629147	2.902698705	3.897080338	0.913935438	0.234517987	-2.092229514	0.62352357	1	0.097155501	0.046277522	0	629147	Ctxn3	cortexin 3
629159	76.08220341	78.93679077	70.37302869	0.891511145	-0.165675262	0.679256167	1	1.13688981	1.232443488	1.003286349	629159	1700008J07Rik	RIKEN cDNA 1700008J07 gene
629203	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629203	Sult2a3	"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 3"
629206	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.015688741	0	629206	LOC629206	hypothetical protein LOC629206
629219	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629219	Sult2a6	"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 6"
629303	1.748504365	1.70882111	1.827870875	1.069667775	0.097162784	1	1	0.025424515	0	0.017122754	629303	Gm11435	predicted gene 11435
629378	28.20697018	24.48871423	35.64348206	1.455506472	0.541521255	0.389909019	1	0.286565212	0.325186324	0.431398939	629378	Dact3	"dapper homolog 3, antagonist of beta-catenin (xenopus)"
629393	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629393	LOC629393	hypothetical protein LOC629393
629499	520.5297659	499.3025341	562.9842295	1.127541302	0.173180281	0.338629699	1	5.428427902	5.256698532	5.706553567	629499	4922505G16Rik	RIKEN cDNA 4922505G16 gene
629524	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629524	Olfr286	olfactory receptor 286
629542	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629542	Gm14781	predicted gene 14781
629557	12249.02266	12219.54972	12307.96854	1.007235849	0.010401537	0.923987476	1	322.5106679	296.668086	294.9032245	629557	Gm6981	glyceraldehyde-3-phosphate dehydrogenase pseudogene
629678	1.443859219	1.70882111	0.913935438	0.534833888	-0.902837216	1	1	0.040989652	0	0	629678	Gm6994	predicted gene 6994
629747	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629747	Spint3	"serine peptidase inhibitor, Kunitz type, 3"
629750	840.4208092	807.3192367	906.623954	1.123005514	0.167365011	0.298800867	0.96754749	49.136691	38.84764237	46.58304054	629750	Gm11517	ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene
629754	1.748504365	1.70882111	1.827870875	1.069667775	0.097162784	1	1	0.088279566	0	0.059454006	629754	Wfdc9	WAP four-disulfide core domain 9
629756	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629756	Wfdc10	WAP four-disulfide core domain 10
629761	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629761	Wfdc11	WAP four-disulfide core domain 11
629820	1.673315713	2.05300585	0.913935438	0.445169427	-1.16757358	0.997735936	1	0	0.169876591	0	629820	Gm7008	predicted gene 7008
629873	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	629873	Krtap1-4	keratin associated protein 1-4
630022	107.2847825	119.800079	82.25418938	0.686595452	-0.542467794	0.436874908	1	0.443875065	0.669040751	0.364459123	630022	Gm14345	predicted gene 14345
630146	6.479073945	5.605901448	8.225418938	1.467278548	0.553142778	0.656428981	1	0.072913683	0.031257501	0.078568769	630146	Cd101	CD101 antigen
630294	2628.719389	2599.593991	2686.970186	1.033611478	0.047693996	0.734599092	1	108.8107029	105.6663572	104.9578137	630294	H2-t9	MHC class Ib T9
630499	1818.859575	1846.798633	1762.981459	0.954614882	-0.067009268	0.598963791	1	52.67569715	50.78168138	46.7513252	630499	H2-K2	"histocompatibility 2, K region locus 2"
630537	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	630537	Dcpp2	demilune cell and parotid protein 2
630579	261.5903411	261.6927441	261.3855351	0.99882607	-0.001694618	0.994890423	1	3.122953446	3.084454819	2.938333815	630579	Zfp808	zinc finger protein 80
630836	126.4936971	125.3080973	128.8648967	1.028384434	0.040379678	0.923754946	1	1.658721537	1.678939787	1.629113027	630836	2010315B03Rik	RIKEN cDNA 2010315B03 gene
630845	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	630845	Tas2r122	"taste receptor, type 2, member 122"
630952	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	630952	Ang6	"angiogenin, ribonuclease A family, member 6"
630994	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	630994	Gm9782	predicted pseudogene 9782
631002	2.891896296	2.05300585	4.569677188	2.225847134	1.154354515	0.607847946	1	0	0.131506781	0.247916318	631002	Ssxb8	"synovial sarcoma, X member B, breakpoint 8"
631037	6.482964481	6.982640408	5.483612625	0.785320782	-0.348646019	0.972177106	1	0.084522989	0.664295781	0.284620241	631037	Gm12839	"cytochrome P450, family 4, subfamily b, polypeptide 1 pseudogene"
631101	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	631101	Lce1k	late cornified envelope 1K
631105	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	631105	Gm7056	predicted gene 7056
631304	12.79279032	11.42073426	15.53690244	1.360411869	0.444043498	0.626917857	1	0.271887638	0.215844464	0.325527637	631304	Cyp4f40	"cytochrome P450, family 4, subfamily f, polypeptide 40"
631323	43.58513959	27.90635645	74.94270588	2.685506652	1.425194295	0.003052597	0.042325365	0.370499735	0.365561597	0.962441975	631323	Gm12250	predicted gene 12250
631784	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	631784	Gm7073	predicted gene 7073
631990	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	631990	Cdr1	cerebellar degeneration related antigen 1
632126	3.012025747	3.147135464	2.741806313	0.871206958	-0.198912619	1	1	0.027070395	0.058024287	0.036462423	632126	Btn3a3	"butyrophilin, subfamily 3, member A3"
632534	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	632534	Vmn1r191	vomeronasal 1 receptor 191
632671	16.65407794	19.49750428	10.96722525	0.562493799	-0.830090903	0.36602075	1	0.239853916	0.328463689	0.148074128	632671	Vmn2r18	"vomeronasal 2, receptor 18"
632687	1.338710034	1.094129614	1.827870875	1.670616398	0.740380504	0.851392559	1	0	0	0.00886638	632687	10-Mar	membrane-associated ring finger (C3HC4) 10
632708	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.028767108	0	632708	Dmrtc1b	DMRT-like family C1b
632778	1.353690301	1.573567732	0.913935438	0.580804638	-0.78387512	1	1	0	0.037428853	0	632778	Gm7092	predicted gene 7092
632793	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	632793	Vmn1r204	vomeronasal 1 receptor 204
632971	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	632971	Rergl	RERG/RAS-like
633057	280.4444891	259.3571289	322.6192094	1.243918804	0.314892317	0.146921775	0.646571975	6.105640945	5.704673487	6.958754576	633057	Gm7102	predicted gene 7102
633093	6.809501765	7.929414054	4.569677188	0.576294434	-0.795122008	0.742699308	1	0.090715444	0.032407475	0.030547253	633093	Gm7104	"REX1, RNA exonuclease 1 homolog pseudogene"
633285	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	633285	Rbm46	RNA binding motif protein 46
633395	342.5902101	353.4896459	320.7913386	0.907498543	-0.140032768	0.613782259	1	5.657413976	4.340123962	4.274175392	633395	Gm10548	predicted gene 10548
633640	144.8821611	137.8108586	159.0247661	1.15393495	0.206561898	0.457032305	1	2.321439601	2.022373191	2.372572929	633640	Gm7120	predicted gene 7120
633947	6.584223129	6.220592944	7.3114835	1.175367616	0.233112055	0.843219629	1	0.168250468	0.060106335	0.132197731	633947	Gm6225	predicted gene 6225
634104	1.64335518	1.094129614	2.741806313	2.505924597	1.325343005	0.658522738	1	0	0	0.036154463	634104	Olfr287	olfactory receptor 287
634340	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	634340	Gm7134	predicted gene 7134
634650	26.31082252	25.3002345	28.33199856	1.119831461	0.163281617	0.772276461	1	0.404886342	0.264130497	0.355670197	634650	Gbp11	guanylate binding protein 11
634731	726.0857148	759.654847	658.9474504	0.867430061	-0.205180653	0.189983932	0.754218196	8.420182737	8.641691762	7.015392253	634731	Susd1	sushi domain containing 1
634825	1.034064889	1.094129614	0.913935438	0.835308199	-0.259619496	1	1	0	0	0	634825	Gm14851	predicted gene 14851
635169	14.09736196	12.92062401	16.45083788	1.273223172	0.348485318	0.648782031	1	0.280544389	0.123350861	0.247074592	635169	CK137956	cDNA sequence CK137956
