geneid	symbol	name	baseMean	baseMeandmso	baseMeancr+dmso	foldChange	log2FoldChange	pval	padj	PJ-3	PJ-4	PJ-7	PJ-8
70021	Nt5dc2	5'-nucleotidase domain containing 2	162.1204744	102.1152709	222.125678	2.175244467	1.121177549	0.026253793	0.225879189	3.580851781	2.172147389	5.96874181	1.99429843
70024	Mcm10	minichromosome maintenance deficient 10 (S. cerevisiae)	1333.488788	1325.934836	1341.04274	1.011394152	0.016345342	0.955405184	1	11.36887904	11.00006624	11.98140911	10.99383099
70025	Acot7	acyl-CoA thioesterase 7	4820.138196	5502.67828	4137.598113	0.751924409	-0.41134046	0.244220451	0.819297761	48.71412752	84.5591836	86.71770633	86.91463296
70026	Tspo2	translocator protein 2	1.726933098	1.946079829	1.507786366	0.774781355	-0.36813886	1	1	0.032530127	0.032114164	0	0.02837212
70028	Dopey2	dopey family member 2	144.1419747	132.7795082	155.5044412	1.171147893	0.227923271	0.533502887	1	0.713926659	0.5276139	0.5193333	0.476570506
70031	Cmtm8	CKLF-like MARVEL transmembrane domain containing 8	1.494306323	0.973039915	2.015572732	2.071418348	1.050618953	0.866745369	1	0.028586155	0	0.029079797	0
70036	2700023E23Rik	RIKEN cDNA 2700023E23 gene	220.7196311	208.4070207	233.0322416	1.118159267	0.161125696	0.631765341	1	5.871750722	5.85463528	7.765091796	5.761375182
70040	2610037D02Rik	RIKEN cDNA 2610037D02 gene	49.41929932	65.11279402	33.72580462	0.517959721	-0.949088184	0.079333535	0.451408391	0.309936586	0.520981776	0.238596893	0.504111073
70044	Tut1	"terminal uridylyl transferase 1, U6 snRNA-specific"	1340.916299	1225.750927	1456.081672	1.187909909	0.248425426	0.329311415	0.955832202	16.93323231	13.05890364	15.27918107	12.78163994
70045	2610528A11Rik	RIKEN cDNA 2610528A11 gene	13.75895515	7.784319317	19.73359098	2.535043872	1.342010715	0.284049085	0.884577611	0.321858928	0.278025401	1.186886538	0.245629
70047	Trnt1	"tRNA nucleotidyl transferase, CCA-adding, 1"	2054.925264	2271.727157	1838.123372	0.809130342	-0.30555597	0.221853571	0.781227675	17.72624836	19.11248594	13.39940078	17.59422818
70052	Prpf4	PRP4 pre-mRNA processing factor 4 homolog (yeast)	2463.700655	2599.274074	2328.127237	0.89568363	-0.158938857	0.518260331	1	15.19912261	14.16193546	11.85171928	14.59872062
70054	Ccdc89	coiled-coil domain containing 89	2.449973012	3.892159659	1.007786366	0.258927293	-1.949381047	0.526543631	1	0	0.038283141	0	0.033822268
70055	1700030L20Rik	RIKEN cDNA 1700030L20 gene	77.03186212	73.31623309	80.74749115	1.101358973	0.139284772	0.776367285	1	1.945367645	2.103396232	2.984148124	2.154552849
70059	Degs2	"degenerative spermatocyte homolog 2 (Drosophila), lipid desaturase"	2.207759378	2.392159659	2.023359098	0.845829454	-0.241561295	1	1	0	0	0.01731444	0.02226743
70060	Spata3	spermatogenesis associated 3	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70061	Sdr9c7	"4short chain dehydrogenase/reductase family 9C, member 7"	3.67690611	5.338239488	2.015572732	0.377572557	-1.405174186	0.534850612	1	0.01067591	0.04215759	0.010860268	0.046556567
70062	Ctag2	cancer/testis antigen 2	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70065	Ankrd60	ankyrin repeat domain 60	1.244306323	0.973039915	1.515572732	1.557564813	0.639292197	0.988539216	1	0	0	0.023837368	0
70069	H1fnt	"H1 histone family, member N, testis-specific"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70073	Zdhhc25	"zinc finger, DHHC domain containing 25"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70078	Nol7	nucleolar protein 7	2431.171696	2793.163899	2069.179492	0.740801316	-0.432841433	0.07751876	0.445961539	28.56822337	44.70022087	40.96978926	44.72102498
70080	2210010C17Rik	RIKEN cDNA 2210010C17 gene	6.157732391	7.284319317	5.031145465	0.69068162	-0.533907263	0.767471485	1	0.080252424	0.095071483	0.048982962	0.097992361
70081	2210404O09Rik	RIKEN cDNA 2210404O09 gene	315.4503268	285.7110122	345.1896415	1.208177588	0.272832529	0.643476411	1	6.422759406	3.542101193	3.009110903	3.881845062
70082	Lysmd2	"LysM, putative peptidoglycan-binding, domain containing 2"	595.988331	620.5740201	571.402642	0.920764685	-0.119095594	0.7183743	1	17.69178065	14.41283679	11.24186187	15.49673358
70083	Metrn	"meteorin, glial cell differentiation regulator"	1668.118869	1473.378582	1862.859155	1.264345212	0.338390425	0.181936208	0.703544791	35.5035429	31.17229772	47.6712391	31.47150841
70086	Cysltr2	cysteinyl leukotriene receptor 2	1.24041314	1.473039915	1.007786366	0.684154147	-0.547606679	1	1	0	0.01666301	0	0
70088	Meaf6	MYST/Esa1-associated factor 6	389.3813683	408.0297221	370.7330145	0.90859316	-0.13829365	0.635779427	1	13.33289589	13.53945618	12.36223343	13.41538111
70090	2310005E17Rik	RIKEN cDNA 2310005E17 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70093	Ube2q1	ubiquitin-conjugating enzyme E2Q (putative) 1	3258.445673	3156.879865	3360.011481	1.064345691	0.089966802	0.715762637	1	34.769226	29.6758953	31.60370841	29.73091497
70097	Sash1	SAM and SH3 domain containing 1	1317.017544	1656.687527	977.347561	0.589940798	-0.761357912	0.002958463	0.048349796	5.043166013	6.759465954	3.230638755	6.614440501
70099	Smc4	structural maintenance of chromosomes 4	3940.955902	3867.223486	4014.688318	1.038131965	0.053989848	0.822916684	1	32.9118101	28.03329711	26.9463289	26.93735373
70100	2310015D24Rik	RIKEN cDNA 2310015D24 gene	4.940386153	7.865199573	2.015572732	0.256264665	-1.964293529	0.29164726	0.893242067	0.010427038	0.10293707	0.010607098	0.036377006
70101	Cyp4f16	"cytochrome P450, family 4, subfamily f, polypeptide 16"	1120.60195	1374.005952	867.1979474	0.631145699	-0.663955006	0.010053219	0.118288333	12.98315348	18.37354021	11.35118545	18.3749081
70103	Znhit1	"zinc finger, HIT domain containing 1"	2160.258933	2337.141465	1983.376401	0.84863344	-0.236786567	0.337268501	0.966461947	55.850477	66.68730202	61.10228956	64.67468681
70110	Ifi35	interferon-induced protein 35	1346.521771	1798.253831	894.7897113	0.497588102	-1.006976105	8.40E-05	0.002876399	20.19510947	38.12954832	19.81582911	38.50451299
70113	Odf3b	outer dense fiber of sperm tails 3B	1.726933098	1.946079829	1.507786366	0.774781355	-0.36813886	1	1	0.029245835	0.028871869	0	0.025507627
70118	Srrd	SRR1 domain containing	445.1474085	423.3532431	466.9415738	1.102959718	0.141380103	0.617686253	1	13.25039034	11.81069922	12.28167306	10.29121392
70120	Yars2	tyrosyl-tRNA synthetase 2 (mitochondrial)	955.2969786	1165.015574	745.5783833	0.63997289	-0.643917304	0.014040407	0.149416947	15.90233735	20.28738981	10.63367142	19.27468592
70122	Mllt3	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3"	547.9553801	858.2678369	237.6429233	0.27688667	-1.852632495	9.32E-11	1.62E-08	1.272212656	3.840292944	1.045300819	4.148190131
70123	2210013O21Rik	RIKEN cDNA 2210013O21 gene	544.2252445	537.2553102	551.1951788	1.025946451	0.036955432	0.903977469	1	17.37530609	18.27562298	21.75984153	18.06750505
70127	Dpf3	"D4, zinc and double PHD fingers, family 3"	1.976933098	2.946079829	1.007786366	0.342077073	-1.547606679	0.689133459	1	0	0.023115276	0	0.00680727
70129	Slc44a4	"solute carrier family 44, member 4"	33.51408675	38.78679616	28.24137735	0.728118333	-0.457755161	0.47608305	1	0.311290426	0.435355767	0.395832464	0.497752241
70138	2210417A02Rik	RIKEN cDNA 2210417A02 gene	41.27655527	53.93631505	28.61679549	0.530566381	-0.914394831	0.119021888	0.565096901	2.267349852	2.838892096	0.787586653	2.749258402
70143	2210414B05Rik	RIKEN cDNA 2210414B05 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70144	Lrch3	leucine-rich repeats and calponin homology (CH) domain containing 3	1502.771931	1711.275838	1294.268025	0.756317594	-0.402935914	0.393443834	1	9.096947224	8.239849806	4.203529403	8.512426964
70147	2210019I11Rik	RIKEN cDNA 2210019I11 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70152	Mettl7a1	methyltransferase like 7A1	846.7161827	794.4785639	898.9538014	1.131501644	0.178238681	0.746400722	1	19.64177015	11.87993828	9.382504683	12.53842774
70153	2210016F16Rik	RIKEN cDNA 2210016F16 gene	953.6313266	1297.474038	609.7886152	0.469981362	-1.089324551	3.45E-05	0.001365595	6.40216415	13.21517194	6.732003969	13.42377279
70155	Ogfrl1	opioid growth factor receptor-like 1	404.9891433	445.4243586	364.5539281	0.818441832	-0.289048209	0.318244585	0.936521538	2.480220717	2.6716611	2.08870266	2.650602614
70157	2210409D07Rik	RIKEN cDNA 2210409D07 gene	7.403839208	9.284319317	5.523359098	0.59491266	-0.749250216	0.61924372	1	0.4648683	0.655605749	0.135113119	0.405448742
70160	Vps36	vacuolar protein sorting 36 (yeast)	2475.756232	2451.124412	2500.388052	1.020098384	0.0287083	0.912229008	1	58.8544381	55.93862361	60.30689948	55.36173739
70162	2210417K05Rik	RIKEN cDNA 2210417K05 gene	32.40039548	31.63727727	33.16351369	1.048241712	0.067971424	0.934238801	1	2.402674012	1.725055271	1.110983994	1.476419911
70163	2210415F13Rik	RIKEN cDNA 2210415F13 gene	1.476933098	1.446079829	1.507786366	1.042671598	0.060284835	1	1	0.027450965	0	0	0.023942177
70166	Lipn	"lipase, family member N"	243.5871187	423.1914826	63.9827547	0.151191027	-2.725555579	3.19E-15	1.22E-12	1.29600719	8.616195986	1.256587988	7.718179935
70178	Fam108c	"family with sequence similarity 108, member C"	1391.282037	1765.873913	1016.690161	0.575743349	-0.796502254	0.001793066	0.033433703	16.64843352	22.59384975	10.97724663	23.12600323
70186	Fam162a	"family with sequence similarity 162, member A"	1943.295882	2279.724822	1606.866942	0.704851272	-0.504609222	0.210461948	0.760412843	51.63478882	101.4289203	102.3729761	106.5294905
70192	Cd209g	CD209g antigen	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70202	Ctsll3	cathepsin L-like 3	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70207	Taco1	translational activator of mitochondrially encoded cytochrome c oxidase I	433.8110548	527.7283501	339.8937595	0.644069547	-0.634711614	0.243248757	0.817336779	11.30634807	11.25160688	4.119282688	11.58736893
70208	Med23	mediator complex subunit 23	1434.26524	1607.444886	1261.085593	0.784528044	-0.350103075	0.324802674	0.947404587	9.820829555	9.167080957	5.686470269	9.654322181
70209	Tmem143	transmembrane protein 143	192.7812321	221.8555774	163.7068868	0.73789845	-0.438505809	0.190330906	0.721697049	2.369869994	2.65796898	2.196818466	3.228849255
70218	Kif18b	kinesin family member 18B	3830.448697	3385.48056	4275.416834	1.262868523	0.336704448	0.17083071	0.680359682	34.64614545	29.02765204	43.3692051	29.78825932
70223	Nars	asparaginyl-tRNA synthetase	12835.00063	12198.77406	13471.2272	1.10430992	0.143145115	0.553434117	1	151.6104103	129.1039975	148.7883483	130.0063009
70225	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3	1074.223909	1346.503475	801.9443425	0.595575398	-0.747643935	0.003984514	0.06055168	15.30368207	20.59607499	10.30280109	20.39752751
70226	2900002K06Rik	RIKEN cDNA 2900002K06 gene	1872.858287	2148.180524	1597.536049	0.743669366	-0.42726675	0.086704811	0.472971107	56.45003282	75.9962575	59.26656537	72.38335718
70227	Zfp619	zinc finger protein 619	48.05020657	51.88239488	44.21801825	0.852274039	-0.230610707	0.685017001	1	0.300892766	0.2315946	0.140074516	0.262432593
70231	Gorasp2	golgi reassembly stacking protein 2	5321.510996	5633.072916	5009.949076	0.889381187	-0.169126207	0.481154228	1	61.27214428	66.00081261	61.49566997	65.51886574
70233	Cd2bp2	CD2 antigen (cytoplasmic tail) binding protein 2	2708.71832	2845.913971	2571.522669	0.903584119	-0.14626918	0.551896415	1	27.6649216	24.73274686	19.98345246	25.48587859
70235	Poc1a	POC1 centriolar protein homolog A (Chlamydomonas)	538.3958409	629.6304171	447.1612647	0.710196414	-0.493710018	0.073425374	0.433604345	8.570554578	9.868191565	7.340987824	11.43793668
70237	Bhlhb9	"basic helix-loop-helix domain containing, class B9"	1.244306323	0.973039915	1.515572732	1.557564813	0.639292197	0.988539216	1	0	0	0.010104802	0
70238	Rnf168	ring finger protein 168	1402.214343	1685.511048	1118.917638	0.663844737	-0.591082238	0.102832475	0.519332847	9.979609117	11.33820588	5.259607237	10.56958364
70239	Gtf3c5	"general transcription factor IIIC, polypeptide 5"	530.3847191	539.257787	521.5116511	0.967091554	-0.04827562	0.859225112	1	6.373430407	5.279190609	4.995840296	5.901441625
70240	Ufsp1	UFM1-specific peptidase 1	408.2630215	466.4954741	350.030569	0.750340761	-0.414382163	0.149030827	0.636105863	11.26845559	12.75232171	10.06511343	14.3027103
70247	Psmd1	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 1"	10189.80278	10103.96602	10275.63953	1.016990705	0.024306494	0.922527463	1	97.9821712	90.38455506	94.13409009	89.60509692
70248	Dazap1	DAZ associated protein 1	3139.888147	3012.369958	3267.406336	1.084663033	0.117246918	0.640335442	1	28.69066015	28.34336657	36.13470009	28.57718875
70252	Enox	expressed neighbor of Xist	104.7732215	104.34567	105.200773	1.008194906	0.01177457	0.991888061	1	0.948480156	0.769713029	0.727732684	0.81322413
70257	2010107E04Rik	RIKEN cDNA 2010107E04 gene	2181.535742	2185.849715	2177.221769	0.996052818	-0.005705848	0.975596842	1	170.1610838	172.9211355	192.8508415	174.2121997
70261	2010110P09Rik	RIKEN cDNA 2010110P09 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70266	Ccbl1	cysteine conjugate-beta lyase 1	122.4705397	152.2403065	92.70077295	0.60891084	-0.715697098	0.063766629	0.399125545	1.470196046	2.403387979	1.431258044	2.164701308
70274	Ly6g6e	"lymphocyte antigen 6 complex, locus G6E"	1.226933098	1.446079829	1.007786366	0.69690922	-0.520957353	1	1	0	0	0	0.023331514
70281	2310068J16Rik	RIKEN cDNA 2310068J16 gene	166.3561514	201.0271027	131.6852002	0.655061922	-0.610296806	0.112612513	0.545763033	4.693943526	5.598206381	2.401301221	4.780233946
70285	Rpf1	ribosome production factor 1 homolog (S. cerevisiae)	1594.829895	1697.827281	1491.832508	0.878671538	-0.186604133	0.457753622	1	17.97889313	17.73814121	14.83284129	17.83873949
70291	2510049J12Rik	RIKEN cDNA 2510049J12 gene	9.202357898	7.311279402	11.09343639	1.517304398	0.601510545	0.64583752	1	0.107814501	0.082783459	0.134048817	0.062689087
70292	Afap1	actin filament associated protein 1	50.95685779	49.57111548	52.34260011	1.055909265	0.078485868	0.899162064	1	0.271199102	0.217815276	0.20106678	0.208470978
70294	Rnf126	ring finger protein 126	3279.998403	3521.784552	3038.212254	0.862691118	-0.213083992	0.378451749	1	49.39887458	59.54604168	58.36579662	59.45595937
70296	Tbc1d13	"TBC1 domain family, member 13"	1548.381003	1766.481754	1330.280252	0.753067644	-0.409148635	0.263308902	0.8524544	14.98870131	14.61532261	8.328185751	14.88469265
70297	Gcc2	GRIP and coiled-coil domain containing 2	1449.825937	1619.290414	1280.361461	0.790692917	-0.338810593	0.459204513	1	8.081570715	7.452498419	3.877711236	6.979319218
70300	Fuz	fuzzy homolog (Drosophila)	257.9770307	229.7599787	286.1940827	1.245621994	0.316866323	0.399697422	1	3.94078158	3.92575796	6.286579482	3.890138431
70310	Plscr3	phospholipid scramblase 3	3039.687394	3244.024573	2835.350216	0.874022423	-0.194257803	0.423835056	1	26.05380176	27.49479703	25.18082497	28.32376582
70312	2510012J08Rik	RIKEN cDNA 2510012J08 gene	2180.724016	1986.538293	2374.909738	1.195501615	0.257616079	0.303919807	0.914482014	24.02882494	20.9768328	29.03265463	21.288568
70314	Rabep2	"rabaptin, RAB GTPase binding effector protein 2"	698.3603544	843.5594442	553.1612647	0.655746632	-0.608789602	0.039059861	0.294876749	8.301716596	10.00497237	4.93543372	9.267536683
70315	Hdac8	histone deacetylase 8	129.5121486	142.1055061	116.9187912	0.822760458	-0.281455636	0.454418038	1	1.993602417	2.246780678	2.099817747	2.492763907
70316	Ndufab1	"NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1"	2456.78953	2879.80613	2033.772929	0.706218696	-0.501813081	0.045955109	0.325215426	61.51569003	103.9300653	93.20947401	104.7521713
70317	Arl16	ADP-ribosylation factor-like 16	484.5003055	546.6352282	422.3653827	0.772664038	-0.372086842	0.185697991	0.711974131	7.066418343	7.68850867	5.613105217	7.946577737
70325	Pigw	"phosphatidylinositol glycan anchor biosynthesis, class W"	253.2270464	352.066447	154.3876457	0.438518487	-1.189290429	0.000210042	0.006262846	2.135213308	3.699821754	1.278362771	3.743978696
70333	Cd3eap	"CD3E antigen, epsilon polypeptide associated protein"	993.0707622	1246.385727	739.7557971	0.593520754	-0.752629616	0.003955679	0.060232429	10.73892489	16.60428103	9.285026471	15.59077034
70335	Reep6	receptor accessory protein 6	185.5426847	187.2305417	183.8548277	0.981970281	-0.026248732	0.940638031	1	2.866556082	2.546911264	2.65514704	2.802802334
70337	Iyd	iodotyrosine deiodinase	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70345	0610038B21Rik	RIKEN cDNA 0610038B21 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70348	Ube2cbp	ubiquitin-conjugating enzyme E2C binding protein	224.2710831	282.8041341	165.7380322	0.586052367	-0.770898511	0.018214245	0.17872871	2.811951869	4.550004321	2.674323233	4.397135329
70349	Copb1	"coatomer protein complex, subunit beta 1"	5501.928201	5966.499609	5037.356793	0.84427338	-0.244217868	0.313493449	0.929406526	52.50946371	52.77098238	39.97583494	51.63944038
70350	Basp1	"brain abundant, membrane attached signal protein 1"	27.24216632	11.64951889	42.83481374	3.676959894	1.878513441	0.009487241	0.113523015	0.672260064	0.161869236	0.700548775	0.171609263
70351	Ppp4r1	"protein phosphatase 4, regulatory subunit 1"	4797.174833	4789.116359	4805.233307	1.003365328	0.004846991	0.985651206	1	38.75582289	35.75738734	35.57221112	34.84698354
70354	Secisbp2l	SECIS binding protein 2-like	2884.900434	3074.985086	2694.815782	0.876367106	-0.19039276	0.594443732	1	15.17427287	13.75213358	8.949509743	12.52046575
70355	Gprc5c	"G protein-coupled receptor, family C, group 5, member C"	11.67150463	10.75735923	12.58565003	1.169957213	0.22645577	0.862704028	1	0.081425802	0.074201178	0.063716854	0.043703348
70356	St13	suppression of tumorigenicity 13	6838.49036	6231.48008	7445.500641	1.19482058	0.256793992	0.286511729	0.888495699	137.3580601	115.7010763	142.0763593	107.3710686
70357	Kcnip1	Kv channel-interacting protein 1	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70358	Steap1	six transmembrane epithelial antigen of the prostate 1	340.2359808	478.2650749	202.2068868	0.4227925	-1.24197831	4.06E-05	0.001573505	6.153169828	11.26002874	3.918502674	11.49689156
70359	Gtpbp3	GTP binding protein 3	907.4086675	1038.995902	775.8214332	0.746703073	-0.421393426	0.228473602	0.792646124	10.72152323	10.60587469	6.121878909	10.88592636
70361	Lman1	"lectin, mannose-binding, 1"	8499.745613	8599.744246	8399.74698	0.976743812	-0.033947884	0.885149802	1	68.32050135	66.77114565	67.05910566	65.31897462
70362	1700007I08Rik	RIKEN cDNA 1700007I08 gene	4.455958885	4.365199573	4.546718197	1.041583121	0.058777975	1	1	0.040527207	0.060013478	0.103067636	0.070694023
70363	Fam135b	"family with sequence similarity 135, member B"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70365	Speer5-ps1	"spermatogenesis associated glutamate (E)-rich protein 5, pseudogene 1"	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70369	Bag5	BCL2-associated athanogene 5	925.9961067	985.613507	866.3787064	0.87902479	-0.186024242	0.4760624	1	13.74116121	13.19995879	10.92202331	13.52477429
70370	Fbln7	fibulin 7	1.498199507	0.973039915	2.023359098	2.079420451	1.056181495	0.866585098	1	0	0	0.021272536	0
70371	1700026D11Rik	RIKEN cDNA 1700026D11 gene	1.24041314	0.973039915	1.507786366	1.549562709	0.63186114	0.988530491	1	0.03590988	0	0	0
70373	1700020O03Rik	RIKEN cDNA 1700020O03 gene	661.2320236	641.7749823	680.689065	1.060635088	0.084928382	0.769281752	1	6.317518335	4.926561866	4.239669705	4.569113056
70375	Ica1l	islet cell autoantigen 1-like	203.6175834	277.8163757	129.4187912	0.465842918	-1.102084533	0.001079697	0.023396427	1.14996227	2.34455393	0.991804328	2.064091143
70377	Derl3	"Der1-like domain family, member 3"	3.203866195	3.392159659	3.015572732	0.888983136	-0.169772043	1	1	0.068298657	0.044950215	0.023159359	0.059568709
70380	Mospd1	motile sperm domain containing 1	282.7252638	311.01005	254.4404777	0.818110147	-0.289633	0.424820432	1	5.55220422	4.933087322	3.247647678	5.31163954
70381	Tecpr1	tectonin beta-propeller repeat containing 1	2188.862678	2590.783839	1786.941517	0.689730069	-0.535896231	0.06289492	0.395042892	16.15010653	18.07084985	9.956967261	18.00382701
70382	Kctd2	potassium channel tetramerisation domain containing 2	695.1199773	763.5275304	626.7124241	0.820811823	-0.284876583	0.291430873	0.892716849	12.10770958	12.83702786	9.460978645	12.22748392
70383	Cox10	"COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)"	941.4613509	1198.88325	684.0394515	0.570563857	-0.809539734	0.002054829	0.036991663	8.069888146	12.15050004	6.164877187	11.65194683
70385	Ccdc99	coiled-coil domain containing 99	819.1648966	884.7825554	753.5472378	0.851675062	-0.231624988	0.439681688	1	11.06354803	9.941124979	7.186672179	10.46320822
70387	Ttc9c	tetratricopeptide repeat domain 9C	1441.626721	1646.052727	1237.200716	0.751616699	-0.411930976	0.104560521	0.523428851	12.87625861	13.76730508	8.809686854	13.73030714
70392	Asb12	ankyrin repeat and SOCS box-containing 12	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70393	2210416O15Rik	RIKEN cDNA 2210416O15 gene	13.81186379	16.01471846	11.60900913	0.724896235	-0.464153598	0.654778523	1	0.161785472	0.27950426	0.267441326	0.299850295
70394	Kptn	kaptin	290.4389145	318.1742873	262.7035416	0.825659244	-0.276381601	0.358952231	0.999233859	4.371445416	4.971073939	5.291288656	6.145342635
70396	Asnsd1	asparagine synthetase domain containing 1	1207.070856	1475.753546	938.3881654	0.635870514	-0.653195085	0.021989892	0.201341719	15.10481771	18.66183708	9.051720925	17.5879515
70397	Tmem70	transmembrane protein 70	2323.362882	2568.090164	2078.6356	0.80940912	-0.305058991	0.219467134	0.777114578	40.42735513	41.23367799	28.38213522	39.82076401
70405	Calml3	calmodulin-like 3	1.998199507	1.473039915	2.523359098	1.713028326	0.776549007	0.876055569	1	0.021329361	0.021056622	0.043395378	0
70408	Polr3f	polymerase (RNA) III (DNA directed) polypeptide F	1707.612285	1683.890966	1731.333604	1.028174412	0.040085014	0.873125781	1	13.54813322	11.98904343	11.77390659	11.49118591
70415	2610018G03Rik	RIKEN cDNA 2610018G03 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70417	Megf10	multiple EGF-like-domains 10	2.43649297	2.865199573	2.007786366	0.70074922	-0.513029861	0.919416195	1	0.008095733	0	0	0.01412187
70419	2810408A11Rik	RIKEN cDNA 2810408A11 gene	21.51782268	19.37991804	23.65572732	1.220630927	0.28762705	0.738808248	1	0.472405847	0.286993962	0.351181111	0.348634709
70420	2610034B18Rik	RIKEN cDNA 2610034B18 gene	1839.010393	2265.991946	1412.02884	0.62313939	-0.682373179	0.006411955	0.085164009	21.0987812	29.72427612	18.23303285	30.40266194
70422	Ints2	integrator complex subunit 2	950.0943285	1201.258215	698.9304423	0.581831977	-0.781325506	0.002974156	0.048572342	4.206422273	6.26190949	2.96765174	5.518813266
70423	Tspan15	tetraspanin 15	944.62694	900.2678369	988.986043	1.098546457	0.135595882	0.602270456	1	9.542336018	7.32136127	7.140868883	7.152607449
70425	Csnk1g3	"casein kinase 1, gamma 3"	3072.247911	3091.313561	3053.182261	0.987665017	-0.017906284	0.947326857	1	24.04042274	21.0952564	18.24485272	19.7419976
70426	Tekt5	tektin 5	2.244306323	1.973039915	2.515572732	1.274973057	0.35046676	0.983353929	1	0.04763613	0.047027006	0.024229369	0
70427	Mier2	"mesoderm induction early response 1, family member 2"	1028.952256	1042.211583	1015.69293	0.974555404	-0.037183889	0.883683949	1	12.19238556	11.75520045	11.91985655	11.81435221
70428	Polr3b	polymerase (RNA) III (DNA directed) polypeptide B	1254.757483	1391.206914	1118.308053	0.803840206	-0.315019355	0.217758103	0.774144446	7.254420371	8.610153105	6.828779278	8.101180047
70430	Tbce	tubulin-specific chaperone E	933.3111667	1073.56454	793.0577929	0.738714593	-0.436911017	0.093874142	0.494097983	13.38154768	17.3314296	13.30441759	17.10295557
70432	Rufy2	RUN and FYVE domain-containing 2	1563.894081	1690.055203	1437.732958	0.850701773	-0.233274634	0.355165094	0.993299318	5.462975417	5.524168086	4.324663092	5.441550947
70433	2610109H07Rik	RIKEN cDNA 2610109H07 gene	10.41581095	8.730399146	12.10122276	1.38610189	0.471033312	0.710425365	1	0.058491671	0.040420616	0.071402087	0.045913728
70435	Inf2	"inverted formin, FH2 and WH2 domain containing"	5740.398181	5450.85957	6029.936792	1.106235946	0.145659127	0.549258854	1	41.40259364	34.23609986	38.37183211	34.45575339
70439	Taf15	"TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor"	2566.411286	2696.710389	2436.112184	0.903364408	-0.146620021	0.546222653	1	33.36965511	38.24782824	38.98946546	38.06350411
70441	2610100L16Rik	RIKEN cDNA 2610100L16 gene	0.99041314	0.973039915	1.007786366	1.035709174	0.050618953	1	1	0	0	0	0
70445	Cd248	"CD248 antigen, endosialin"	19.97999	1.446079829	38.51390017	26.63331538	4.735160125	0.095726562	0.501071067	0.106846612	0	0.784995619	0.010354384
70448	2610204G22Rik	RIKEN cDNA 2610204G22 gene	6.876879122	9.730399146	4.023359098	0.413483459	-1.274098477	0.393836984	1	0.078239662	0.173788225	0.039795375	0.15353787
70450	Unc13d	unc-13 homolog D (C. elegans)	614.4081401	952.5815932	276.2346871	0.289985329	-1.78594818	2.15E-10	3.40E-08	1.993464551	7.130121554	2.230677744	6.794146423
70451	Dhrs13	dehydrogenase/reductase (SDR family) member 13	732.4851675	979.0815932	485.8887418	0.496269918	-1.010803089	0.000186639	0.005657914	10.35946516	17.13108349	6.564297343	15.45434568
70454	Cenpl	centromere protein L	868.4881364	873.4418391	863.5344338	0.988657052	-0.016457933	0.952252187	1	5.465042661	4.878053019	4.582521982	4.807108985
70456	Brp44	brain protein 44	1169.141464	1129.665093	1208.617835	1.069890397	0.09746301	0.710424239	1	43.7002641	37.65648957	42.38976341	38.95319282
70458	2610318N02Rik	RIKEN cDNA 2610318N02 gene	101.7593796	81.65447257	121.8642866	1.492438599	0.577671578	0.157880521	0.65497163	3.123251924	1.897424538	2.688388204	1.802055409
70461	Crtc3	CREB regulated transcription coactivator 3	1164.425359	1107.863578	1220.987139	1.102109649	0.140267765	0.584507118	1	7.940215675	6.38729354	6.593863936	6.182928953
